Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6815","Food Transport","2013","2013","TJ","42.048","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6815","Food Transport","2014","2014","TJ","41.099","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6815","Food Transport","2015","2015","TJ","47.815","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6815","Food Transport","2016","2016","TJ","47.085","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6815","Food Transport","2017","2017","TJ","49.840093","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6815","Food Transport","2018","2018","TJ","54.355946","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6815","Food Transport","2019","2019","TJ","59.240814","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6815","Food Transport","2020","2020","TJ","67.983367","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6815","Food Transport","2021","2021","TJ","80.551485","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6815","Food Transport","2022","2022","TJ","110.742898","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6815","Food Transport","2023","2023","TJ","110.742898","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6506","Food Packaging","2013","2013","TJ","3918.943024","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6506","Food Packaging","2014","2014","TJ","4029.452424","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6506","Food Packaging","2015","2015","TJ","4142.202485","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6506","Food Packaging","2016","2016","TJ","4085.729918","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6506","Food Packaging","2017","2017","TJ","4336.34347","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6506","Food Packaging","2018","2018","TJ","4370.382642","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6506","Food Packaging","2019","2019","TJ","4447.360847","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6506","Food Packaging","2020","2020","TJ","4279.578611","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6506","Food Packaging","2021","2021","TJ","4522.868152","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6506","Food Packaging","2022","2022","TJ","4204.665831","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6506","Food Packaging","2023","2023","TJ","4204.665831","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723117","Energy Use (Coal)","6506","Food Packaging","2013","2013","TJ","23.076839","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723117","Energy Use (Coal)","6506","Food Packaging","2014","2014","TJ","25.478216","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723117","Energy Use (Coal)","6506","Food Packaging","2015","2015","TJ","26.335875","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723117","Energy Use (Coal)","6506","Food Packaging","2016","2016","TJ","13.961093","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723117","Energy Use (Coal)","6506","Food Packaging","2017","2017","TJ","6.640714","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723117","Energy Use (Coal)","6506","Food Packaging","2018","2018","TJ","9.546978","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723117","Energy Use (Coal)","6506","Food Packaging","2019","2019","TJ","10.029859","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723117","Energy Use (Coal)","6506","Food Packaging","2020","2020","TJ","12.795962","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723117","Energy Use (Coal)","6506","Food Packaging","2021","2021","TJ","7.210625","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723117","Energy Use (Coal)","6506","Food Packaging","2022","2022","TJ","5.315438","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723117","Energy Use (Coal)","6506","Food Packaging","2023","2023","TJ","5.315438","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6506","Food Packaging","2013","2013","TJ","2038.035984","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6506","Food Packaging","2014","2014","TJ","2263.658465","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6506","Food Packaging","2015","2015","TJ","2307.024255","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6506","Food Packaging","2016","2016","TJ","1975.066488","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6506","Food Packaging","2017","2017","TJ","2178.29629","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6506","Food Packaging","2018","2018","TJ","2236.934303","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6506","Food Packaging","2019","2019","TJ","2226.426172","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6506","Food Packaging","2020","2020","TJ","2150.744427","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6506","Food Packaging","2021","2021","TJ","2239.981931","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6506","Food Packaging","2022","2022","TJ","2247.653723","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6506","Food Packaging","2023","2023","TJ","2247.653723","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723119","Energy Use (Heat)","6506","Food Packaging","2013","2013","TJ","219.757089","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723119","Energy Use (Heat)","6506","Food Packaging","2014","2014","TJ","261.005787","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723119","Energy Use (Heat)","6506","Food Packaging","2015","2015","TJ","266.606117","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723119","Energy Use (Heat)","6506","Food Packaging","2016","2016","TJ","153.23952","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723119","Energy Use (Heat)","6506","Food Packaging","2017","2017","TJ","186.436369","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723119","Energy Use (Heat)","6506","Food Packaging","2018","2018","TJ","198.973291","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723119","Energy Use (Heat)","6506","Food Packaging","2019","2019","TJ","214.729186","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723119","Energy Use (Heat)","6506","Food Packaging","2020","2020","TJ","164.334039","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723119","Energy Use (Heat)","6506","Food Packaging","2021","2021","TJ","122.081951","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723119","Energy Use (Heat)","6506","Food Packaging","2022","2022","TJ","128.818598","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723119","Energy Use (Heat)","6506","Food Packaging","2023","2023","TJ","128.818598","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6508","Food Retail","2013","2013","TJ","3359.73","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6508","Food Retail","2014","2014","TJ","3314.19","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6508","Food Retail","2015","2015","TJ","3586.77","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6508","Food Retail","2016","2016","TJ","3879.48","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6508","Food Retail","2017","2017","TJ","3922.16451","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6508","Food Retail","2018","2018","TJ","4014.69816","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6508","Food Retail","2019","2019","TJ","3786.09429","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6508","Food Retail","2020","2020","TJ","3099.99591","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6508","Food Retail","2021","2021","TJ","3635.78556","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6508","Food Retail","2022","2022","TJ","3565.65561","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6508","Food Retail","2023","2023","TJ","3186.39915","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723117","Energy Use (Coal)","6508","Food Retail","2013","2013","TJ","301.785","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723117","Energy Use (Coal)","6508","Food Retail","2014","2014","TJ","301.785","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723117","Energy Use (Coal)","6508","Food Retail","2015","2015","TJ","301.785","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723117","Energy Use (Coal)","6508","Food Retail","2016","2016","TJ","243.375","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723117","Energy Use (Coal)","6508","Food Retail","2017","2017","TJ","257.597835","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723117","Energy Use (Coal)","6508","Food Retail","2018","2018","TJ","269.60109","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723117","Energy Use (Coal)","6508","Food Retail","2019","2019","TJ","218.23923","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723117","Energy Use (Coal)","6508","Food Retail","2020","2020","TJ","94.731285","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723117","Energy Use (Coal)","6508","Food Retail","2021","2021","TJ","160.247835","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723117","Energy Use (Coal)","6508","Food Retail","2022","2022","TJ","205.204065","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723117","Energy Use (Coal)","6508","Food Retail","2023","2023","TJ","250.36473","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6508","Food Retail","2013","2013","TJ","18659.916","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6508","Food Retail","2014","2014","TJ","19906.128","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6508","Food Retail","2015","2015","TJ","20425.284","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6508","Food Retail","2016","2016","TJ","19550.916","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6508","Food Retail","2017","2017","TJ","19447.012332","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6508","Food Retail","2018","2018","TJ","19898.577072","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6508","Food Retail","2019","2019","TJ","19535.150052","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6508","Food Retail","2020","2020","TJ","17865.408924","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6508","Food Retail","2021","2021","TJ","17482.060332","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6508","Food Retail","2022","2022","TJ","19272.931128","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6508","Food Retail","2023","2023","TJ","19568.181204","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723119","Energy Use (Heat)","6508","Food Retail","2013","2013","TJ","352.44","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723119","Energy Use (Heat)","6508","Food Retail","2014","2014","TJ","356.07","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723119","Energy Use (Heat)","6508","Food Retail","2015","2015","TJ","335.61","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723119","Energy Use (Heat)","6508","Food Retail","2016","2016","TJ","315.48","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723119","Energy Use (Heat)","6508","Food Retail","2017","2017","TJ","350.27388","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723119","Energy Use (Heat)","6508","Food Retail","2018","2018","TJ","344.05998","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723119","Energy Use (Heat)","6508","Food Retail","2019","2019","TJ","329.87559","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723119","Energy Use (Heat)","6508","Food Retail","2020","2020","TJ","317.61873","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723119","Energy Use (Heat)","6508","Food Retail","2021","2021","TJ","335.31366","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723119","Energy Use (Heat)","6508","Food Retail","2022","2022","TJ","288.98826","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723119","Energy Use (Heat)","6508","Food Retail","2023","2023","TJ","177.14895","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2013","2013","TJ","3443.745229","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2014","2014","TJ","3626.587703","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2015","2015","TJ","3692.895204","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2016","2016","TJ","3595.173521","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2017","2017","TJ","3771.97296","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2018","2018","TJ","3934.536562","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2019","2019","TJ","4628.990114","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2020","2020","TJ","4390.917388","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2021","2021","TJ","4273.442851","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2022","2022","TJ","3978.469152","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2023","2023","TJ","3738.408463","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6505","Food Household Consumption","2013","2013","TJ","14430.130205","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6505","Food Household Consumption","2014","2014","TJ","13961.301935","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6505","Food Household Consumption","2015","2015","TJ","14038.827557","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6505","Food Household Consumption","2016","2016","TJ","15220.912548","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6505","Food Household Consumption","2017","2017","TJ","14740.921608","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6505","Food Household Consumption","2018","2018","TJ","15338.416662","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6505","Food Household Consumption","2019","2019","TJ","15351.31623","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6505","Food Household Consumption","2020","2020","TJ","25290.808292","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6505","Food Household Consumption","2021","2021","TJ","26442.609344","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6505","Food Household Consumption","2022","2022","TJ","25750.193426","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6505","Food Household Consumption","2023","2023","TJ","27069.955471","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2013","2013","TJ","36727","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2014","2014","TJ","35586","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2015","2015","TJ","36748","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2016","2016","TJ","40145","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2017","2017","TJ","43767","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2018","2018","TJ","43631","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2019","2019","TJ","44325","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2020","2020","TJ","41459","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2021","2021","TJ","47328","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2022","2022","TJ","42196","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2023","2023","TJ","42196","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723117","Energy Use (Coal)","6507","Food Processing","2013","2013","TJ","247.035","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723117","Energy Use (Coal)","6507","Food Processing","2014","2014","TJ","245.235","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723117","Energy Use (Coal)","6507","Food Processing","2015","2015","TJ","494.26","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723117","Energy Use (Coal)","6507","Food Processing","2016","2016","TJ","595.272","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723117","Energy Use (Coal)","6507","Food Processing","2017","2017","TJ","694.75","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723117","Energy Use (Coal)","6507","Food Processing","2018","2018","TJ","892.134","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723117","Energy Use (Coal)","6507","Food Processing","2019","2019","TJ","851.887","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723117","Energy Use (Coal)","6507","Food Processing","2020","2020","TJ","406.56","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723117","Energy Use (Coal)","6507","Food Processing","2021","2021","TJ","408.336","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723117","Energy Use (Coal)","6507","Food Processing","2022","2022","TJ","579.895127","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723117","Energy Use (Coal)","6507","Food Processing","2023","2023","TJ","579.895127","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723118","Energy Use (Electricity)","6507","Food Processing","2013","2013","TJ","33559.2","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723118","Energy Use (Electricity)","6507","Food Processing","2014","2014","TJ","39250.8","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723118","Energy Use (Electricity)","6507","Food Processing","2015","2015","TJ","39466.8","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723118","Energy Use (Electricity)","6507","Food Processing","2016","2016","TJ","40060.8","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723118","Energy Use (Electricity)","6507","Food Processing","2017","2017","TJ","37947.6","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723118","Energy Use (Electricity)","6507","Food Processing","2018","2018","TJ","35978.4","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723118","Energy Use (Electricity)","6507","Food Processing","2019","2019","TJ","38318.4","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723118","Energy Use (Electricity)","6507","Food Processing","2020","2020","TJ","35449.2","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723118","Energy Use (Electricity)","6507","Food Processing","2021","2021","TJ","40582.8","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723118","Energy Use (Electricity)","6507","Food Processing","2022","2022","TJ","41464.8","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723118","Energy Use (Electricity)","6507","Food Processing","2023","2023","TJ","41464.8","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6815","Food Transport","2013","2013","TJ","234.914","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6815","Food Transport","2014","2014","TJ","252.653","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6815","Food Transport","2015","2015","TJ","268.129","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6815","Food Transport","2016","2016","TJ","332.077","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6815","Food Transport","2017","2017","TJ","389.528","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6815","Food Transport","2018","2018","TJ","510.343","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6815","Food Transport","2019","2019","TJ","660.066","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6815","Food Transport","2020","2020","TJ","939.437","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6815","Food Transport","2021","2021","TJ","745.841","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6815","Food Transport","2022","2022","TJ","835.704","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6815","Food Transport","2023","2023","TJ","835.704","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6506","Food Packaging","2013","2013","TJ","17881.598552","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6506","Food Packaging","2014","2014","TJ","17328.837513","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6506","Food Packaging","2015","2015","TJ","18243.744404","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6506","Food Packaging","2016","2016","TJ","20112.022547","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6506","Food Packaging","2017","2017","TJ","21051.456909","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6506","Food Packaging","2018","2018","TJ","21751.425475","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6506","Food Packaging","2019","2019","TJ","22042.044972","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6506","Food Packaging","2020","2020","TJ","20910.721536","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6506","Food Packaging","2021","2021","TJ","23455.280694","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6506","Food Packaging","2022","2022","TJ","21277.866426","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6506","Food Packaging","2023","2023","TJ","21277.866426","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723117","Energy Use (Coal)","6506","Food Packaging","2013","2013","TJ","654.370338","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723117","Energy Use (Coal)","6506","Food Packaging","2014","2014","TJ","346.395727","E","Estimated value"
